delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
900553-3016607-357122-1109505-92432-40790-171793-1540358,169159-279173-139714-21884-28261-22415-69269-82627,125993-127478-79323-20622-11049-3526-37342-20240,54450-40556-91095-9373-1784-1905-21939-12276,27881-36904-14620-3996-3524-2840-7547-8585,19295-35948-12583-4731-5469-3313-3853-19069,12129-25462-3825-3972-4990-1953-1714-12628,34634-62240-12039-1571-1320-1098-1310-4670,difficult,yes
54854-194328-2236523-248172-386031-1592901-1527127-191659,83833-44782-365033-109082-99067-99674-154285-43756,57604-6720-251008-12849-38194-153447-94573-9283,16975-29744-178723-22802-5028-35300-10497-25740,10280-9160-62114-25116-3145-28778-25758-7803,16642-3608-72751-15717-9192-53051-54843-8885,11341-13076-120624-14755-4739-32128-28248-8738,14613-17889-177783-13278-4784-27295-22079-7064,difficult,yes
708267-1435691-1026343-210451-331733-23395-2787586-1340469,298827-85115-24073-192285-156026-16455-1234971-407677,59565-26848-2265-17655-48495-2007-249057-91430,49119-13380-5772-28920-33848-7457-205305-39609,109649-13118-2798-8159-65554-1628-116235-5408,54206-21562-5261-20016-69972-2065-106562-39502,55761-10590-5178-14154-52463-2895-169347-10381,23629-11808-2437-12215-24404-2260-69828-12835,easy,no
966911-575145-2746876-1683823-873252-250080-93712-897685,47501-40956-35402-73043-205263-27337-12228-32098,2261-12175-38001-23300-42961-9413-3401-37341,7171-2434-79021-45008-18581-8412-1450-14947,3243-1170-33962-57923-12949-2688-545-3731,12091-15076-45384-40628-77236-14783-3667-21626,8467-13971-80419-39637-23255-1621-3043-11458,2102-8401-24626-20657-25566-8691-2174-11536,difficult,no
240928-947525-889242-59200-1225594-2348068-912590-125435,53983-50639-109278-56305-135236-509294-307462-488874,15892-24396-18993-3874-56994-57770-17198-39780,6514-10840-28727-11487-56859-29842-41987-74142,8688-22156-48934-4674-63979-114998-23567-37051,14545-9531-28008-5051-36410-86733-20554-21130,2678-17389-61883-8502-17089-27564-42058-32970,6126-16491-16584-3861-7626-68493-17508-13362,difficult,no
104353-1782760-1322283-661265-1066268-538976-2310457-146402,42715-764969-130695-91126-82730-500903-348584-212490,11616-249965-46990-13420-48412-16923-35006-22820,6625-41499-105953-71301-32055-50383-45457-49618,7393-79792-14044-6009-29096-22252-17635-54013,15450-137661-28639-10387-25752-23925-33690-32970,6946-147597-21306-17551-27959-26737-23176-87213,3386-45594-17123-17425-5943-11275-25531-30451,easy,yes
291875-1505748-1546662-953511-378620-1136424-1201864-202583,242602-2051603-234006-698389-120065-481049-263072-27815,42860-265110-184151-119968-13301-32329-81006-16420,14660-457282-25081-217619-12629-24029-69626-822,12128-159631-13684-52580-8639-45624-20271-4655,77586-361584-66952-118442-12126-35127-36674-8301,38490-118842-35406-77840-7792-30714-51057-10953,21343-63030-21484-104217-2596-21630-26562-9444,easy,yes
380139-1995730-859398-1844320-590643-1284729-915515-74334,45191-2874519-39027-225550-44897-152722-32967-4779,18349-481758-113110-258063-21010-87931-3819-2244,5208-91915-24844-39676-9566-21686-7574-483,9885-176745-19280-33420-24314-10838-4610-629,12620-362253-19279-193124-19053-19989-8583-1274,15111-278038-35633-81365-7590-19102-4145-1868,4876-106599-16549-48832-2443-8333-4047-899,difficult,no
1075188-209412-289472-371879-622025-1284496-1377468-263587,709743-79687-42391-61290-35920-247237-200207-321699,135903-19215-9194-8476-25189-17616-68487-49857,47167-4088-4243-4046-4261-42789-58311-18938,31750-3962-1728-2288-2405-22899-25431-62631,123258-5306-5120-3573-11241-29303-21981-13191,95638-7321-3045-3803-4766-46767-58660-40101,45934-6097-3637-2807-6033-25939-25906-53766,difficult,yes
700150-274568-1238315-252668-769843-1509511-248739-640501,160186-208822-554314-68678-42922-642208-29352-17657,39192-9138-7922-16939-58771-59247-12073-19786,40192-6146-219231-2365-33070-49462-4493-20809,38938-5983-36809-3193-7598-29536-7779-8344,65500-15085-62306-4778-46017-79928-7126-16462,23102-10720-57501-8945-19462-74900-8542-14289,23235-17601-22123-5805-14679-47532-6739-6904,easy,yes
