delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
2086103-1411827-446431-694458-51817-140516-131488-207724,196847-442981-150163-89492-29155-33683-60104-27053,41364-58763-57236-583-6442-9536-10284-8414,18484-39295-23437-9699-4133-2178-10694-1980,7912-23328-28465-6669-6652-6004-7035-3351,49180-98928-54307-39339-8224-19459-17472-960,105538-32897-38910-35045-11984-4582-10436-1429,66409-35956-41804-42061-4818-13097-4071-575,difficult,no
10597-415135-473956-370078-649140-560170-12866-49225,2502-182836-41004-37783-647639-10270-27136-12920,9006-83676-14776-9060-66375-5761-3724-7606,8708-49399-12435-3975-15937-3607-7868-2305,17397-29716-9080-3203-40514-2988-14025-3312,17373-41457-14691-13048-42649-13251-20270-3631,32082-44287-8489-6114-39802-6813-9026-5870,22199-18188-11193-6706-27242-3409-10592-2128,easy,yes
46401-2391855-342567-183770-168612-11529-18544-177339,49658-316405-18092-54207-67291-26661-30347-99351,14522-311875-6081-17056-5056-23807-3172-13411,5775-135421-1757-31007-2733-8442-16046-13380,3464-15323-2226-17808-6288-8285-20288-7706,28279-84437-4233-76532-11359-54290-18276-15074,16332-67507-3056-36472-3318-20240-8336-14406,17753-54009-1146-15268-2978-12902-8619-5251,easy,no
739112-1320924-2067354-825830-141406-15458-33662-96297,187146-171683-86496-93491-10395-9596-24675-8203,5134-59532-64715-8744-1450-3733-3054-23035,9751-77341-31241-19451-5797-1222-12056-3589,8658-17284-17557-4429-6047-2783-1795-12091,11492-42379-62043-15662-12936-12585-11319-19079,20181-43383-39007-8572-9402-7483-4765-16979,12928-34258-19136-4805-4077-734-1817-17773,difficult,yes
54715-1479878-46759-807011-974553-14054-166497-1385,14241-117526-18304-13316-43372-45847-13676-6687,5635-26311-25250-3187-9379-9243-12731-8184,1345-40017-1629-5475-46083-10648-4485-3037,1651-42518-2285-8499-20264-5417-3167-9662,1512-44109-3769-6813-23830-29780-10031-2867,1532-45404-4834-5311-23793-8407-7031-5301,1911-24076-3415-5375-10242-18657-1669-4262,easy,yes
30052-853427-567781-564887-503391-2221-166505-386451,22296-50214-20404-56446-97607-6485-118043-53703,4462-42277-11018-21671-29915-1353-5634-21899,3667-26363-7607-8285-26685-4094-6227-11638,3934-14338-1071-8473-43426-4014-6344-5575,10220-17959-8188-12283-32118-16010-9166-5706,8575-4577-7354-3853-19113-5158-3529-8525,3579-8683-7521-6698-16480-4629-2772-7399,easy,yes
10328-513862-806166-468222-131280-539901-38152-47076,3263-210464-8662-44059-25510-194013-3013-8844,1204-37919-5698-5844-16747-12360-1406-6974,2172-9004-4699-8561-8619-11459-2407-3135,2086-11659-2134-7176-12906-18645-2626-11759,4510-28055-15327-11094-17524-25762-11874-23675,8491-58116-6786-5476-24460-27505-2958-16389,3523-7091-3104-7330-15283-25412-3047-8639,easy,no
346669-943095-891246-76613-297977-19641-1141552-1632097,113148-119229-131985-34495-9683-11583-45498-133184,51084-38180-8475-2967-7800-7317-61638-7125,52485-15486-21414-2776-9850-3813-39189-19935,21202-15558-26484-2547-3230-706-45664-15031,50648-31164-55266-1335-3959-4201-30202-29532,57458-20899-30371-631-1988-1965-39211-22004,12793-4802-38731-293-3091-1313-31057-12995,easy,yes
216913-683185-1021457-32844-1069993-699416-309052-537383,34846-54142-235419-6179-95584-111327-2257-107739,11050-2646-9830-1660-13583-15834-576-32713,23761-491-33176-2360-14006-20091-898-4739,11187-3503-3655-2006-4314-7106-551-7091,31491-20224-31151-849-5249-8471-778-17957,33952-4867-11286-875-3120-6619-278-6161,29698-3825-13374-1185-1721-2459-248-7033,difficult,yes
37888-69536-827540-244329-32907-594830-65759-110819,53672-19539-158348-90799-29114-11220-13497-32376,5544-9703-54466-14250-22554-10919-24548-13442,3823-6397-17356-13770-15131-7615-13896-4874,2364-2617-19896-3771-70898-1059-15658-2556,2553-7537-27498-7549-17627-4916-11557-5656,2787-5269-16384-15733-6238-3469-11603-6205,1175-5561-13781-8594-7838-2597-13632-3132,easy,yes
13713-319143-52492-283846-207873-32932-116242-72968,30440-86217-105343-62266-57215-48185-31493-61387,10785-22979-6096-41120-3627-6613-15636-1849,16637-7595-20938-7785-2934-4946-7107-3941,6548-3883-4959-15798-3222-5160-6836-3666,24152-19070-6069-18977-15078-33551-8804-44830,44316-8458-7550-23399-14030-11859-9192-9236,27456-10679-4356-7851-4347-2472-3533-6576,difficult,no
1472359-451668-621483-270620-285747-622754-622224-76345,76970-620349-221841-5598-81917-27513-87465-100035,9466-70151-83233-7623-17577-6178-23246-6660,9616-67366-45483-4859-10892-5014-47351-3593,31372-65565-24200-1294-4317-3334-24774-9657,46730-58367-55310-4896-17743-14574-80591-6988,34260-209097-90936-3026-7248-7922-27202-7945,38830-42736-69869-872-6105-6303-34269-10898,easy,no
615761-1111715-2306639-145598-1544396-3269067-1262627-1034429,77552-182536-337298-31736-214056-32290-32417-17443,11075-40470-111924-194-88519-28398-41715-10243,28422-20602-185060-799-13041-30476-6536-2248,39085-18753-37903-1001-26751-19449-17284-3782,29851-30422-20388-2018-23522-72255-28213-9245,12840-21460-86975-6335-56550-34663-29708-4155,40424-14225-58107-1207-10429-9091-13609-3570,difficult,yes
94173-1900233-386522-214541-414054-112222-1796037-807338,20940-702483-103496-164596-33197-16358-580624-353697,5101-30599-20314-5476-99343-5808-198298-83072,7823-18896-16619-7057-27927-6072-95907-8542,1204-20077-3906-3302-7639-1286-33960-6271,4345-52280-25294-16269-14196-4421-137409-130492,2150-163188-8328-8068-14136-4685-36465-34913,2086-84995-11076-13689-5936-2215-46465-30339,easy,yes
1439260-744284-1682487-644301-143900-114224-1665327-1697778,225078-303489-145962-41422-9681-54461-319888-408145,39217-31447-15915-5627-5907-14422-38068-47596,29464-21411-10260-5058-1328-38691-39442-45938,20499-8897-8394-4134-1486-23476-9494-33634,41358-27523-57456-25489-4235-31494-40808-69736,16397-16791-43703-21031-1969-12657-29895-112131,21792-14523-12996-3391-2066-7287-15635-50309,difficult,yes
765680-426536-628047-472680-46673-2359151-61277-601636,250270-12618-95003-221176-16580-147141-108348-104285,18236-12369-18004-12200-879-100443-17443-80684,11158-4835-6563-22860-1532-76098-15133-9897,12593-1561-4446-6434-924-64736-7710-10431,12743-6081-7551-19416-1319-112967-9151-35070,26354-4878-10493-11122-1355-85647-27398-21156,10565-2245-6892-9387-1299-17916-8012-9984,difficult,yes
86813-949916-141663-423998-710950-36097-7050-73195,27202-66896-38688-91287-34281-4578-2765-7278,11611-22896-8389-5272-10662-3040-1086-2367,9118-57908-3531-24155-23932-9213-2053-23018,4174-4173-2141-7435-11382-3827-9186-2471,3972-23178-11144-24950-9698-4055-4061-5545,9791-27450-12913-38925-13604-5247-4532-8416,5490-11848-3005-15440-7464-3824-4166-2416,difficult,no
91167-513947-1190156-258984-31192-7910-50703-339210,48808-171501-123551-8516-37029-16729-27957-91217,16858-39653-30544-1674-8513-16512-12214-42472,10184-60447-9033-2847-20572-25037-26585-21597,6240-48691-33349-6230-39637-5428-11226-16836,3000-44757-36093-1156-12703-9011-4517-6897,12268-36565-27518-4551-7381-11119-4148-8771,4664-15583-23207-1950-6736-4313-5243-7734,easy,yes
271072-900984-311665-833184-2377930-735055-1983805-113388,171914-190080-111421-69656-185055-438072-149105-18030,41638-5336-48527-13880-110000-86082-19566-4418,18475-4609-16151-20075-102297-94683-39956-2101,55587-8586-8883-4657-20923-40970-36065-12886,83196-21345-13973-15508-78042-105915-69373-7967,22338-15798-16302-17813-98852-54488-42582-8956,25840-4665-6464-12047-25377-38286-27062-3856,easy,no
