delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
408174-384727-97722-789152-137128-648119-137667-1124775,171687-127788-82646-203857-19849-90391-96039-27556,3384-25266-6225-30520-11995-40240-7512-30301,1595-16112-21075-23072-3591-9526-12346-10540,23441-12715-12523-28683-822-8982-3597-6194,18984-11076-7822-16932-4320-11221-8683-8052,35356-10642-8116-20745-5445-7064-5180-21410,36771-9392-9912-7195-2095-2298-6208-12673,easy,no
777903-2327303-1043709-1192477-1292460-1368662-1083772-1243657,274227-329619-307024-189133-62735-14856-100914-298734,28656-139910-81935-45022-33240-7305-63116-72855,44337-235334-67617-52550-7654-3124-28584-18102,7130-23174-22987-9622-2970-11667-15334-10887,19933-55330-95733-10518-6393-17282-30920-59277,29582-46018-146937-12002-21587-5802-48833-38064,16563-37175-73156-17957-6278-3766-24578-13681,easy,no
972093-1491090-1037700-206986-746794-240107-497712-117777,151005-342936-297846-65475-828272-94004-209070-14028,47774-152241-40559-4062-73705-6126-23591-2261,12604-27599-9502-11303-26894-11546-21324-3327,55764-17770-4869-4409-21555-4717-15369-750,52309-147011-10562-13415-53850-19401-55346-2000,27164-82752-19446-30124-130555-11153-37713-4480,19825-30002-2950-2756-17045-12411-31611-1543,easy,no
1100117-778023-802700-147491-296089-956596-33427-174761,554487-35638-47353-160070-28232-82267-63273-30491,99688-13983-5616-9596-550-6143-469-12602,65216-4086-2947-13009-4972-14471-3056-3433,56951-5573-2331-8115-4456-5696-3485-2171,78618-4194-3458-10504-15735-34298-1493-8929,71382-7708-2702-11665-4106-5162-2595-3408,26520-2735-1597-7610-6212-7085-3366-2592,easy,no
1383262-47469-1030805-509003-99135-653281-50803-2116666,573394-35385-302326-68165-8867-24229-40312-276301,160466-3920-29462-9982-8852-9648-752-275504,52950-4154-16299-13161-4141-20967-2722-34865,35717-2808-3368-1761-431-4836-1854-35469,56595-2680-12907-7304-2013-19706-2097-24761,55787-5466-17592-5208-1595-14300-3297-47628,30654-4217-3575-10556-2607-5662-1635-38737,easy,no
384295-424504-815780-202682-2616652-952388-1956455-937974,111142-71989-82388-15790-531615-40666-797412-1339918,11932-150577-67762-13571-69156-53816-19291-84853,4635-26117-4873-3244-39516-14435-69764-44720,15241-22475-6645-2832-57509-5275-66521-82069,19796-30622-15108-3438-38981-38947-75728-46260,18209-40079-24793-3363-73493-13734-30573-17894,5467-13058-5166-5598-21040-7265-20907-43936,easy,yes
521936-497009-530526-996149-728183-1202892-1812459-700279,95643-77656-133231-168697-255772-193654-109883-90709,56768-46642-24529-38142-75498-60184-102459-18998,81073-9770-1815-17474-18677-22666-74493-21172,130755-10806-15107-6811-19386-24524-11898-7585,53706-12526-20500-67330-78045-41866-109183-13373,19748-42310-17900-119171-94790-50769-36620-6319,29803-3687-17178-31594-46278-25742-33637-7539,difficult,no
2312494-674625-559020-1703221-1334610-799407-991840-116519,274041-109304-265970-210231-348010-169298-121004-10656,80378-9728-2366-24452-98609-13446-28428-1830,54541-19463-38855-28661-46604-49279-50827-6832,50961-19854-19527-11954-9074-21155-20732-1671,48367-37179-26318-10291-45282-50009-13936-2202,28719-29992-17658-4231-15528-23729-17182-3835,30928-14598-17453-15132-24011-39788-20577-2174,easy,yes
52180-773471-1940556-142780-348274-2005203-256524-2087420,15705-118339-447902-24760-31857-156455-100216-298677,2492-18172-95573-1839-2729-8519-32422-76582,2592-4949-11424-8550-3427-21469-14570-55796,3826-15943-17643-2367-725-4080-4706-8704,2354-19915-45043-4868-3513-17869-15751-40145,5121-9255-71284-1076-4997-6236-5610-7312,2021-7760-19669-2595-1502-4283-4644-29326,difficult,yes
381577-884166-1395902-771267-889880-153396-127435-298298,286696-108097-37087-19080-225130-141630-17427-161356,29932-24344-62397-6556-32440-10935-10804-70014,21011-4022-28381-5311-50688-7060-1235-55850,16060-10349-28630-2438-18587-12041-2856-17960,9762-16023-22680-5519-44289-39781-3512-29103,30923-10079-25890-1931-17664-7550-3407-20345,17924-8522-7118-3530-14487-9045-3162-16954,difficult,no
