33840-1528158-783518-199620-120314-1302867-96981-540601,10970-64812-92926-209482-147001-102137-47433-18774,879-23775-48134-19617-11837-13083-9248-2031,1067-14240-14119-12502-14793-60054-5288-3675,4258-16605-22991-18717-4831-38381-3819-1780,3084-12517-22189-15727-9551-17380-8354-2413,2925-8842-27535-14506-6316-25377-3735-2487,1818-3943-14408-4338-9844-7913-2918-2847,difficult,no
78358-2143772-386769-1099502-1744486-909574-209920-1164342,34445-472401-1536130-485835-162949-66861-291213-474435,7072-136208-21667-235807-101061-25790-16910-69789,7040-47942-53680-84239-8511-8743-5676-41263,4485-315618-102621-34447-22226-1143-12571-66247,7811-182682-82205-77073-25391-18555-7676-76486,5757-56019-198617-42620-26705-21903-10858-102668,2021-56436-120951-46356-8650-4574-13587-20674,difficult,no
236162-1471090-572276-650069-1246283-201720-260738-480601,8536-365874-746039-15427-134271-45694-21351-187618,10033-14672-110596-5733-10540-10788-12582-62913,1942-26605-85833-1500-14679-3155-7374-35569,3116-28965-63709-8899-31169-1583-3917-19180,4385-52063-92624-5135-24345-15701-5422-27698,2833-51474-47566-1471-10025-4224-3967-9041,2288-29538-97479-3180-5749-2317-1497-11686,difficult,yes
159706-870690-2920882-1543859-2511451-1364625-1623601-503177,60457-123049-323014-1111470-1300133-132898-48492-269971,15660-28902-1741-170951-68284-39223-36003-17997,3210-28848-12785-86799-140355-21965-8052-6673,20110-17384-23143-107933-51777-29099-13864-13930,3282-16808-44598-118226-95979-21362-34727-24452,2146-27132-9064-94743-69253-4865-17185-22541,2424-5070-15312-91500-48932-6328-7948-6773,difficult,no
512531-42918-568548-1632150-346797-853733-1193499-930963,74592-35873-97957-221646-167804-170627-749772-65714,12934-370-8731-8012-40014-63950-165108-11895,26680-2549-28585-5256-9363-12376-235603-32837,25189-3442-22224-13825-33346-2902-47935-31314,19908-1631-47589-27986-25397-67911-84323-23207,28526-1300-21541-5339-20334-51953-127195-56552,16375-859-13084-8470-6969-6905-54401-6529,easy,yes
652323-464467-471948-1461385-2960410-66349-94413-635304,25626-200833-48795-50256-1818746-107755-37372-28245,31265-31872-56797-122650-239505-15604-9543-2077,34728-40514-20903-31651-147927-7913-3991-6440,9803-20293-33372-21327-70242-4535-3445-7485,16162-25167-27663-65950-87596-9878-2682-8069,8314-10066-11599-28528-116518-4982-4102-2405,5346-4841-15096-9651-59317-2915-2949-4210,difficult,yes
344252-68442-582919-1537414-729625-363027-776132-278672,102229-99363-74986-401533-63941-49111-113899-73617,4222-7300-22206-120076-10866-6815-12216-3556,3535-5915-29917-74832-6501-3298-29247-9966,18370-2859-27383-55768-8771-4216-15271-3598,12566-7924-17952-62459-3938-18981-9562-8159,7938-10294-16426-37847-6984-3703-16221-12324,13319-2690-6082-17683-4636-2948-7056-1748,difficult,no
1737372-1298516-2102338-491800-1255300-270522-658604-327121,1001506-60027-554848-43003-1671797-114415-86072-18549,55130-4949-367580-2362-137603-41407-3645-6215,62818-9237-20075-3754-95093-39632-8925-10806,298036-4670-92393-8034-74123-26614-4766-1461,92801-13524-131071-5502-85541-13532-6256-4524,67743-5684-256347-2283-43098-13629-2964-3111,39945-13562-88511-4509-31779-7726-2525-2492,difficult,no
819733-271536-835605-877449-189646-510312-2081786-45065,118585-28541-303944-649456-60393-238846-440956-152830,19302-24909-14387-233992-6753-30038-157498-5170,15440-12713-14175-139468-20407-6049-72098-13664,21088-9585-15882-42884-6382-12890-81060-2932,21030-7379-31581-80980-8119-10911-113264-8037,24566-7106-37789-54643-2469-19838-116538-2940,11653-3836-12751-53046-3111-5175-44011-2573,difficult,no
299519-1050279-1217517-1777560-692677-556212-889642-615456,30751-585176-254875-533610-269201-81902-43365-174382,8083-132669-41947-81401-23428-12759-10341-21103,4230-39705-54109-61834-13291-3403-13409-27347,12716-88803-12831-68318-17970-48137-5362-37905,4976-79948-33021-73171-15332-41623-3980-21491,2022-83788-22792-51179-16344-11967-7090-8678,1504-17480-8039-19949-20620-2628-1944-3635,difficult,yes
104518-306005-180494-1654134-398244-1740420-174893-1035917,17191-104377-7769-798896-253475-684546-18039-119557,4483-22443-7900-257963-38335-59366-6873-28126,4766-4630-7922-13818-15236-120939-1994-6012,3775-14165-2299-51973-37865-64781-4183-14299,5308-15976-3070-49524-25607-191217-7097-17182,1758-27023-4941-47947-17363-41033-3215-6965,934-4192-2712-98136-19675-52028-1918-9085,difficult,yes
735950-635256-482757-641357-28228-1040640-232315-118717,66186-277239-41503-153868-46989-199755-173080-21788,34969-86984-4632-28735-7146-5604-30091-1264,15285-52063-5604-24997-9950-26498-39044-9174,23913-39992-7495-23903-1786-9634-77724-22136,21213-27585-4363-37548-7757-21313-16973-4421,14840-40601-18135-17732-997-29092-31593-4278,5817-10647-6064-8967-2527-5871-15573-2734,easy,no
614277-1045188-809264-357157-94767-206724-643265-834855,167567-135659-286571-180430-58301-63360-22473-30100,12331-34315-22743-19401-11463-4856-40517-47432,23008-4075-39925-22857-4180-4211-15155-24506,26682-14156-69308-22811-4994-7499-23791-14886,19820-24240-42775-28775-6266-3866-20702-12504,12547-19514-52717-28764-4716-1384-15678-6508,10578-18457-39682-21732-2005-8427-11129-5582,easy,yes
968538-756970-221124-2976882-712214-911359-1621149-1830217,634648-179377-20876-250200-247876-287432-89344-125403,5965-18427-3738-19371-3224-14979-17318-437057,28647-29477-6460-40695-7546-23884-22514-366203,131867-31430-1077-17983-12243-17947-13314-74561,63938-20798-2060-33605-25070-20802-23009-55666,78345-16049-4560-40863-9957-6550-14635-71220,48864-10759-1025-15642-4399-4173-14594-39746,easy,no
866290-835253-1579024-299547-2526412-1438869-2015430-863396,25007-87717-544900-23860-1200392-369874-545034-17484,56936-28689-61498-3475-92258-40717-53956-10965,7352-35965-155963-17836-200822-44480-179870-8705,11076-27468-34941-5005-128065-22340-57672-16949,13461-22882-98598-5777-78002-26231-98249-15868,13213-50544-162486-3808-167335-17988-105098-28963,6343-19326-47334-1902-33691-10802-31152-9179,easy,yes
1069744-1195827-2311319-887785-57198-296231-1992313-50214,1340264-88603-94076-191122-72316-14317-447720-16321,154334-4692-1974-6817-5215-1416-168556-14556,40195-21138-36628-5750-7859-4799-52280-1635,29947-11593-14832-9891-3304-3790-61441-1573,97217-33084-17046-21895-2742-2903-45556-5692,43858-13667-35058-7177-3612-870-99681-4028,35449-8020-7004-4988-2541-2647-31907-723,easy,no
492954-260353-794795-905363-825756-554572-774170-754743,158773-32791-216043-445457-53268-385448-143804-141731,3389-12970-5186-130289-7082-41748-22765-16733,12821-5802-13498-59666-10566-27017-28594-18054,5222-5221-4519-80020-23049-6574-13597-6027,14936-3657-11514-38057-21100-10666-17316-10302,9121-4479-20330-42885-5308-13004-5809-5379,6068-3041-12689-25401-5904-6929-14988-9699,easy,yes
681763-778334-2878753-592150-1249191-374511-738294-676143,212284-377632-270081-34615-574806-53717-228529-112362,23415-80808-27613-22430-119457-7643-17477-9257,47691-6264-15115-5275-75013-9992-28911-19746,18745-39220-14680-6613-37163-11736-29264-24448,37141-43606-23435-4385-142852-17440-27786-11318,28000-172844-30203-6854-50363-16454-7855-7278,11460-20209-35770-3149-35942-6103-8043-15249,easy,yes
708142-694614-726868-1293566-1665072-373685-682032-400632,265482-424875-208263-232567-74808-126313-37597-71199,33225-74959-46891-3074-46786-30895-43183-2137,25201-17086-33719-25995-5707-15527-19760-11854,53193-22091-4708-6525-13323-7646-12692-10877,26161-34815-30860-18953-20142-21528-10505-14471,18924-14548-22735-26263-17096-26330-28858-13005,10028-12794-10127-6175-15740-5558-19688-11377,easy,yes
73452-106651-117107-670887-3501800-710069-648085-2280001,38747-40974-43780-21315-551205-412984-103714-84782,1468-2058-4191-4121-366482-19237-17674-38606,3483-8983-14558-1620-51236-13165-2590-13450,5718-3133-5265-4860-68548-12818-6811-35290,3762-2702-3338-7528-127257-19563-17166-73937,2144-7764-6977-3497-59377-15057-4105-32860,2457-2443-8220-3115-20521-5441-8003-37826,easy,yes
