delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
19015-502041-398109-1213882-3758-5283-5217-1493,20789-89226-17864-134769-2910-10851-6677-11243,37307-32111-4436-11946-4622-2042-4610-4001,16540-9480-2293-13088-5066-5009-6135-3423,11975-16345-634-27295-4155-9947-16146-9803,38348-16110-4516-36909-5429-9625-13604-8633,20632-7909-2514-53899-6053-8213-5605-4462,19841-7053-1236-8633-2312-5872-3438-6852,difficult,no
1852435-1438356-87303-206978-143492-154142-3739-548777,88551-194683-117630-23039-12919-293954-4796-53492,39860-78388-30629-7455-1898-13662-2191-5989,16457-21580-9149-2238-894-46330-7016-2285,42386-24579-6976-3924-663-28465-5048-2826,24607-26960-26148-3907-2537-74870-6996-5509,31563-29218-36656-5246-3474-34405-5787-7654,20572-33828-20873-4063-4327-30131-4499-4506,easy,yes
36592-988731-214564-128837-115640-106706-788725-271588,8355-176956-57555-16346-42651-18584-72145-68710,1334-25895-59128-5423-969-13271-3614-19869,3019-20265-17369-3679-1228-6694-24351-13007,2644-8782-5395-1520-7834-14054-6632-30344,5012-16167-13851-10651-12037-5006-13136-72641,4356-9844-9110-6513-4501-7568-1729-32778,2450-3115-2266-8236-3260-6352-2926-18229,difficult,no
2197675-1866978-229675-469987-12408-1323434-9855-13211,249367-321321-29146-347611-3452-268605-6216-30119,37641-34272-6506-21676-1171-19080-5192-12103,24567-60088-1379-30547-4676-37183-1263-4536,39673-43927-3732-36792-9071-34482-1840-10333,59942-69889-7395-75399-40914-26308-5754-26672,135547-46807-4347-84396-36715-13250-2630-16189,8436-36198-6621-25555-14818-7105-1802-12110,easy,yes
63449-2105115-1427665-1600720-74592-95378-7124-1741537,4202-131647-187087-58063-29110-82940-10137-120006,3727-60167-98683-6822-5450-8345-6605-42422,1577-53825-39587-15899-2129-19202-10288-17127,4322-8149-10879-10686-1672-13219-3713-22060,2260-7946-70544-14744-3383-115916-6781-5556,1454-8431-41486-7765-1810-15682-5466-3379,1570-12238-57228-5605-1756-55199-9429-4850,easy,yes
139750-1866685-537427-126216-3697-3637-60834-89147,1054-156985-119124-7614-25837-18620-34672-5923,1064-5836-27305-1319-3707-9560-14332-395,1310-43945-19603-6477-12893-16566-11623-839,909-6897-2198-1048-17027-6938-15713-2260,1814-7294-66723-3279-49588-21826-20409-1542,1494-7792-21011-2543-29980-14819-9038-861,2097-3877-22194-1196-10341-9398-12787-830,difficult,no
240050-146685-127544-189855-32655-9672-8799-35515,20403-15134-10362-21348-42690-14160-10211-27686,24048-12962-454-16622-12153-1836-3749-1474,7549-14628-3353-5553-2191-11986-13115-3275,3491-10606-1691-14014-5046-15092-11658-6555,6822-13176-24035-11961-23741-34989-24607-10555,3521-4959-8456-13441-10621-34193-17440-3736,2792-7080-11673-8645-6326-13383-5084-1760,easy,yes
122115-120292-451575-715789-259592-74847-201772-9859,69812-14156-13495-257682-11394-36821-16043-19354,10749-3573-3706-80504-2648-4981-3973-4866,5324-1098-13898-44580-784-2853-3721-18155,4548-1434-5893-43047-1280-2804-3512-13991,9712-2412-6861-35932-5174-9100-12322-31233,2741-1131-17003-61613-4650-13776-4230-31088,3072-1340-9667-31620-1470-6693-3888-6216,difficult,yes
18080-64775-63546-2110025-580923-96567-14407-1058706,10729-12000-14568-61450-57244-24082-6117-268605,2289-1506-11784-33517-9208-5698-3385-32977,1612-1226-2301-20511-2891-6908-4260-28874,4642-2499-2023-23181-2764-4943-13172-24563,4070-3161-1872-30521-2312-9386-46534-33959,6927-1314-1058-35089-2963-6007-25522-18974,2399-605-604-24607-1069-2097-22833-20890,easy,yes
140760-964268-532835-170839-342040-73687-36916-6535,54416-55390-90803-17645-44218-3071-99783-862,8817-19967-18206-27354-13489-459-27623-2410,30682-6276-45338-2531-16743-964-28806-1523,6273-5067-19549-3944-29206-886-25411-1289,7538-16847-169952-7269-50599-1022-49258-3295,7363-10863-61999-9286-27919-1416-16322-2456,783-3727-59003-10259-9706-956-23637-803,easy,no
2708-64183-244568-898150-411689-96461-34806-30766,27521-31283-3757-205074-82544-2812-13219-13855,10738-16970-3560-2273-92157-3672-5582-15237,13651-4392-3381-19403-61907-7461-10731-7483,12072-4065-4926-16923-29474-9260-10030-14716,38722-7911-11525-10801-35504-12909-4730-24311,20607-2563-8497-18136-22040-10465-15489-20743,10987-6726-4604-9656-31791-3427-6059-17525,easy,yes
2301-109331-114380-249521-1218629-21443-187728-7755,6997-20652-24542-166949-32289-7228-74582-4100,2239-2182-6252-48281-6265-1662-4638-1035,3106-7460-6559-29854-4490-1970-8739-2082,15196-1678-4193-9488-5163-2301-5144-2536,68025-2807-21097-11877-3422-7003-9307-14295,26649-1495-9573-13563-6347-7741-8092-7802,11975-1130-3458-11618-2420-2784-3725-2207,easy,no
86088-1397278-464775-958223-636318-299256-4474-32658,7815-38588-98789-9570-245473-60861-6660-52277,5720-18564-29661-5914-28671-7252-1931-21040,894-14163-22064-6439-10885-8095-4693-5411,2094-12915-22607-1831-15169-6721-24867-4776,1530-26444-34616-8753-14189-42594-20581-7943,877-25224-13689-3165-4238-23112-31398-695,234-7208-9008-3436-8975-41564-5382-2004,easy,yes
7540-786460-1546587-243744-751744-50315-43330-164165,13470-72892-141861-99279-113375-19101-40953-212378,6568-41380-13132-19500-16409-17723-13641-13758,15777-31166-6980-18447-22839-12909-25728-7219,9996-8734-4489-12709-28345-17299-18484-5295,21778-61865-10680-10457-40524-16257-5122-8786,32931-41837-13158-10648-29429-9322-5033-6305,17429-36575-14407-5519-27392-8795-3793-4135,difficult,no
