delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
797392-608646-14759-112937-51576-152846-628403-55668,453038-89877-9378-56005-7575-24228-33219-5594,35516-11652-2587-29520-378-3979-3329-126,5302-9746-8043-4180-8262-3758-9602-2739,25232-11361-2083-5164-5555-16769-26673-1360,36401-3828-13982-8626-14988-48638-24884-9648,28537-1195-10741-8270-8604-16339-10354-5067,10203-2227-8480-4487-3419-18057-18720-839,easy,yes
216283-240144-1070279-112743-281038-62114-125642-39628,102498-43098-393360-67353-61729-132705-54750-10557,35802-28526-63592-52713-14386-18621-19596-1590,16359-12603-16389-24795-9138-31918-1937-1005,5014-4887-15315-16386-10819-21176-8935-4992,5308-14060-39521-36856-40528-18997-3832-7363,8339-5718-11207-34551-29659-15678-2684-2747,3727-8152-27441-23896-8467-3163-3632-3958,easy,no
396919-166597-909943-323229-943518-16678-105085-1372868,26380-5715-214645-68807-80371-5449-7004-46772,6830-5913-97105-10269-8169-5522-5009-64479,23116-6248-57434-9952-10795-15003-539-15856,9766-2667-36456-3433-15458-7707-3513-5053,42197-3516-42031-19614-13392-25750-1914-7027,24628-1506-24402-4181-6794-17012-1202-5414,14318-607-31473-3304-4254-8668-625-3376,easy,yes
1923-603762-1355457-40804-12280-112890-6096-84148,15515-40417-23794-123016-13209-38252-3345-56577,9614-22491-13595-16706-45654-11597-595-29984,17916-19977-5951-4085-31499-14561-636-11162,20805-4025-5107-19538-18225-17392-3771-10524,22902-12403-5963-65647-95442-8884-3470-15638,9519-4219-3043-44048-11716-4312-3346-2657,11245-2232-2908-12526-31953-2080-4096-2774,easy,yes
82276-415180-205738-61203-64125-109916-536895-1033160,3900-123056-28349-30594-3307-25971-51315-82865,3660-33872-15275-4824-3748-6317-27914-8132,2291-9296-9653-2887-6835-8374-9580-9692,1060-10629-5593-1692-3707-9826-8518-17759,1040-5180-11811-1642-10505-12831-16310-10187,676-6128-7812-932-4278-7763-4193-4332,473-3022-3418-3064-5349-2487-3254-3240,difficult,yes
19674-2055870-253014-295351-8374-100971-695723-70473,4116-365676-141283-77696-15122-12099-247710-8601,8757-100656-11728-26758-6236-2094-116750-4807,1167-107938-8174-6118-18574-4083-56142-837,18442-55775-6499-4748-8241-5257-35811-1776,45669-59238-17599-10858-24918-7573-39648-1482,34322-33799-4243-5860-12409-8747-21129-1090,9858-30156-7368-2338-10910-3791-10011-1730,easy,yes
50547-609586-609586-690534-1840270-1270152-2808-47330,6323-9991-9991-236297-58330-117424-16569-23517,4684-2040-2040-36378-12835-16546-7300-9161,5657-2439-2439-34699-3622-38800-19355-25834,3499-4410-4410-14412-6310-19248-7527-30551,2231-16975-16975-46038-73656-71186-26726-34967,1050-21371-21371-48601-43667-26000-17731-16675,612-6363-6363-26556-18244-20223-9524-5470,difficult,no
478317-220868-70717-436451-1419962-11319-105448-159321,263174-63474-52301-15794-53421-19249-36646-12316,41930-18031-7083-3453-57284-4979-3182-1169,10040-7537-840-5772-26595-2266-4182-3047,17895-3913-7966-3119-21285-17953-2192-714,26158-9636-10059-15555-28695-43501-2670-4545,14930-7419-7772-4125-52668-15652-2873-1610,15234-2125-6809-5280-21202-12799-2962-1574,difficult,no
39671-1726597-1459911-2762044-3353-82008-13985-63995,15161-12836-117729-117321-4570-33218-15446-4302,3588-11101-4126-72943-7568-5388-4071-260,3817-27845-38005-29973-4577-13733-4534-606,5144-8296-16285-15735-3680-12459-1246-1249,9481-9827-49547-76931-40261-10344-17046-2029,7328-9496-64219-31891-48599-4592-5679-794,7934-7147-29508-8883-23425-2755-2039-2239,easy,yes
1794157-497526-5975-367241-48570-17358-201785-75870,40955-187176-16295-56801-79952-13065-3342-5352,13586-13643-7268-8584-20987-18521-2042-3992,17496-15950-18184-12617-11255-9218-1669-359,12351-31448-40759-14169-26779-24174-1668-2738,24737-45680-73215-8049-15565-29779-1616-1741,13571-29944-53657-12169-27838-9925-679-429,5595-18094-12794-5044-26208-6426-307-636,easy,no
130300-1573561-452516-1262199-1167386-111507-81917-767566,101357-109045-90877-130579-43141-9524-24724-128747,15689-42954-6913-44547-18415-1278-4066-24003,28975-10972-6026-2060-10405-385-4636-15703,13721-8000-5556-19060-6187-898-5811-6078,76314-30681-28944-12553-13898-4008-7413-38505,69077-50893-5530-26912-1785-1357-11065-51520,10619-24092-8417-12633-1814-782-8183-24396,easy,no
20009-1227927-175533-63552-278750-10399-38249-466090,34575-43063-3759-9049-111930-1121-10072-672640,27540-13833-4377-4740-11789-401-4069-44068,7924-13376-1859-1494-11459-6160-12969-20693,2571-7519-889-775-15598-2258-4225-12090,18831-5921-1052-2977-12493-7206-3507-35185,5216-3645-742-1097-6069-2079-2095-4737,3676-2241-589-1075-3098-2468-906-3200,difficult,yes
4541-188904-468696-619944-69352-70454-98837-1710330,22749-27648-110801-208742-72889-28262-5219-171291,13266-10276-24738-36501-5119-4097-4157-36642,8878-3292-17561-18965-19985-4086-2767-58504,22312-2793-12137-31903-20405-4728-2245-49895,42227-2273-19269-45396-30401-5376-1839-33335,16024-2456-45486-33483-22062-4554-2333-22940,13803-666-12754-37702-10195-908-910-10628,easy,yes
9029-591096-427982-94504-2114850-248849-75690-338971,23027-105871-88783-19997-350006-42038-46281-36147,13137-20363-16585-681-60037-22180-1898-28488,9050-8631-3706-6721-24175-5766-1475-46560,13931-13026-12016-4174-19754-8680-5510-3691,17649-2775-8903-3067-32968-12292-2386-25730,13499-3540-6630-1889-16887-13453-7169-20262,6164-805-4664-1180-24423-8061-2267-17601,difficult,no
11047-128152-160179-13817-1193-709773-751087-103226,12329-44020-32692-21003-4572-75589-207732-31000,7024-12696-4377-1426-8303-5324-7708-13215,8177-5369-4490-6628-7643-3043-3186-21386,3036-6684-4044-10672-11178-36931-9774-9377,25465-32493-11931-80742-102518-41644-5497-10742,10805-10445-18640-29209-16030-36144-16862-8046,3595-6141-4707-5994-14687-14448-11471-6313,easy,yes
16756-860677-1828213-460199-460199-14721-273110-43042,23689-137821-51003-26150-26150-8166-109697-5828,6466-27468-31085-15105-15105-5206-20707-7560,3904-8088-10002-5537-5537-9823-11107-6269,14865-5691-19803-6598-6598-17153-13433-861,26559-7686-10310-5807-5807-29455-17064-1842,10498-8297-5728-2594-2594-19762-5754-1351,11648-4465-6380-1344-1344-17872-3875-473,difficult,yes
8285-482987-2762-4683-7968-31889-23778-8459,10741-147921-6790-2189-2216-34089-5678-10904,21712-6150-2534-2580-4272-2604-7869-5064,24712-11823-12348-3059-13201-2903-4481-5423,18641-15808-14875-11351-13511-2653-7439-3706,29782-31378-14737-55132-13246-13656-44398-51318,28770-16274-9508-42857-41927-4889-11538-21547,16045-17038-7277-10564-8451-2946-15607-10119,easy,yes
58727-16149-1962831-280459-5577-6577-76256-466711,27962-23117-251732-46060-7899-16491-47691-155579,7852-9987-97118-1649-8593-11255-16730-17735,12707-2914-15527-5863-6336-8591-49834-10842,7712-5603-53572-3258-34337-32445-16627-6668,9789-7933-53547-15753-37775-35617-24867-4365,4002-3241-38114-13837-52400-50230-57754-24344,3245-1351-31445-5062-18960-19082-13220-15464,difficult,yes
208880-425779-117001-59985-979890-16756-286559-155455,29804-65511-7202-38365-44636-28784-53011-8366,6357-9350-14523-1427-15891-13412-6062-547,7271-6396-1698-2655-7764-6203-459-880,11987-4135-4082-915-4632-11990-2611-586,11721-7644-4672-2330-4568-74843-3591-4002,3301-6957-2642-1301-3207-87155-6528-1945,1796-12807-1297-739-3886-45737-2749-2064,difficult,yes
31194-51216-1455457-482821-602837-38810-88098-121254,13671-3026-499298-135263-21522-26863-6080-16230,22858-2159-32249-36860-13004-19597-3238-6441,10097-1430-25311-15256-8433-8784-10801-6196,13349-964-24642-25794-5532-14612-8501-3649,24415-686-49941-37745-5829-13764-17770-10073,23685-294-46532-65613-5181-8024-6073-5777,2974-170-16634-11558-5295-1366-2716-3607,easy,yes
